#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             
                   0        0.000000e+00        1.829278e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.079870e-09        0.000000e+00       -1.526915e-13       -1.136989e-09        0.000000e+00
                 665        1.001451e+03        1.896330e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.137231e-06        0.000000e+00       -1.596415e-10       -1.126341e-09        0.000000e+00
                1302        2.000673e+03        1.855983e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.248481e-06        0.000000e+00       -3.187584e-10       -1.094500e-09        0.000000e+00
                1725        3.001693e+03        2.865094e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.320261e-06        0.000000e+00       -4.783287e-10       -1.041295e-09        0.000000e+00
                2055        4.001508e+03        3.105650e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.326095e-06        0.000000e+00       -6.375846e-10       -9.669516e-10        0.000000e+00
                2376        5.000344e+03        3.100531e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.247040e-06        0.000000e+00       -6.483993e-10       -8.773787e-10        0.000000e+00
                2698        6.001501e+03        3.111075e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.083979e-06        0.000000e+00       -5.592653e-10       -7.967798e-10        0.000000e+00
                3020        7.001522e+03        3.104260e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.845358e-06        0.000000e+00       -4.702339e-10       -7.281479e-10        0.000000e+00
                3342        8.001893e+03        3.109497e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.544299e-06        0.000000e+00       -3.811704e-10       -6.713651e-10        0.000000e+00
                3663        9.000656e+03        3.112669e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.191387e-06        0.000000e+00       -2.922501e-10       -6.265210e-10        0.000000e+00
                3984        1.000006e+04        3.114487e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.799996e-06        0.000000e+00       -2.032729e-10       -5.934973e-10        0.000000e+00
                4306        1.100267e+04        3.114412e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.383377e-06        0.000000e+00       -1.140101e-10       -5.722777e-10        0.000000e+00
                4627        1.200242e+04        3.115820e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.949866e-06        0.000000e+00       -2.500285e-11       -5.629969e-10        0.000000e+00
                4948        1.300236e+04        3.115637e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.051314e-05        0.000000e+00        6.402243e-11       -5.655788e-10        0.000000e+00
                5269        1.400203e+04        3.113192e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.108478e-05        0.000000e+00        1.530223e-10       -5.800207e-10        0.000000e+00
                5590        1.500134e+04        3.113122e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.167659e-05        0.000000e+00        2.419908e-10       -6.063102e-10        0.000000e+00
                5911        1.600070e+04        3.113480e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.230065e-05        0.000000e+00        3.309646e-10       -6.444530e-10        0.000000e+00
                6232        1.700017e+04        3.113694e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.296883e-05        0.000000e+00        4.199472e-10       -6.944534e-10        0.000000e+00
                6554        1.800279e+04        3.113751e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.369532e-05        0.000000e+00        5.092105e-10       -7.565222e-10        0.000000e+00
                6875        1.900109e+04        3.109367e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.448645e-05        0.000000e+00        5.980887e-10       -8.301753e-10        0.000000e+00
                7197        2.000250e+04        3.110720e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.535988e-05        0.000000e+00        6.872446e-10       -9.159408e-10        0.000000e+00
                7519        2.100239e+04        3.070433e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.632041e-05        0.000000e+00        5.697293e-10       -1.002037e-09        0.000000e+00
                7842        2.200215e+04        3.107888e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.735679e-05        0.000000e+00        4.105136e-10       -1.067387e-09        0.000000e+00
                8167        2.300016e+04        3.059074e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.844581e-05        0.000000e+00        2.515915e-10       -1.111456e-09        0.000000e+00
                8500        2.400293e+04        2.930320e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.957355e-05        0.000000e+00        9.192376e-11       -1.134443e-09        0.000000e+00
                8842        2.500127e+04        2.749066e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.070851e-05        0.000000e+00       -6.703086e-11       -1.136130e-09        0.000000e+00
                9198        2.600176e+04        2.837135e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.183727e-05        0.000000e+00       -2.263697e-10       -1.116594e-09        0.000000e+00
                9558        2.700008e+04        2.810543e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.293336e-05        0.000000e+00       -3.853453e-10       -1.075925e-09        0.000000e+00
                9938        2.800093e+04        2.761354e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.398080e-05        0.000000e+00       -5.447194e-10       -1.013918e-09        0.000000e+00
               10296        2.900080e+04        2.793146e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.495469e-05        0.000000e+00       -7.025640e-10       -9.307366e-10        0.000000e+00
               10653        3.000131e+04        2.866554e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.584094e-05        0.000000e+00       -6.134822e-10       -8.429592e-10        0.000000e+00
               10993        3.100169e+04        3.011408e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.664528e-05        0.000000e+00       -5.244046e-10       -7.670652e-10        0.000000e+00
               11332        3.200060e+04        2.895979e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.737842e-05        0.000000e+00       -4.354819e-10       -7.031519e-10        0.000000e+00
               11678        3.300030e+04        2.717872e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.805412e-05        0.000000e+00       -3.464951e-10       -6.510441e-10        0.000000e+00
               12054        3.400243e+04        2.770142e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.868532e-05        0.000000e+00       -2.572707e-10       -6.107016e-10        0.000000e+00
               12407        3.500037e+04        2.844630e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.927965e-05        0.000000e+00       -1.684174e-10       -5.823706e-10        0.000000e+00
               12754        3.600244e+04        2.911087e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -2.985396e-05        0.000000e+00       -7.919656e-11       -5.658155e-10        0.000000e+00
               13097        3.700045e+04        2.941435e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.041536e-05        0.000000e+00        9.658716e-12       -5.611729e-10        0.000000e+00
               13434        3.800201e+04        2.996706e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.098007e-05        0.000000e+00        9.883283e-11       -5.683975e-10        0.000000e+00
               13766        3.900066e+04        3.018055e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.155627e-05        0.000000e+00        1.877444e-10       -5.874536e-10        0.000000e+00
               14096        4.000004e+04        3.040902e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.215788e-05        0.000000e+00        2.767214e-10       -6.183722e-10        0.000000e+00
               14428        4.100243e+04        2.949825e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.279825e-05        0.000000e+00        3.659563e-10       -6.612849e-10        0.000000e+00
               14771        4.200030e+04        2.940183e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.348445e-05        0.000000e+00        4.547959e-10       -7.158509e-10        0.000000e+00
               15108        4.300186e+04        2.959729e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.423391e-05        0.000000e+00        5.439663e-10       -7.825020e-10        0.000000e+00
               15452        4.400294e+04        2.959913e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.505568e-05        0.000000e+00        6.330929e-10       -8.610165e-10        0.000000e+00
               15785        4.500243e+04        3.017612e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.596051e-05        0.000000e+00        6.703245e-10       -9.505664e-10        0.000000e+00
               16121        4.600102e+04        2.898679e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.695077e-05        0.000000e+00        5.113206e-10       -1.029230e-09        0.000000e+00
               16467        4.700154e+04        2.927885e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.801124e-05        0.000000e+00        3.519860e-10       -1.086829e-09        0.000000e+00
               16810        4.800070e+04        2.955137e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -3.911714e-05        0.000000e+00        1.928684e-10       -1.123143e-09        0.000000e+00
               17151        4.900201e+04        2.920461e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.025109e-05        0.000000e+00        3.341808e-11       -1.138274e-09        0.000000e+00
               17492        5.000061e+04        2.937803e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.138650e-05        0.000000e+00       -1.256086e-10       -1.132170e-09        0.000000e+00
               17839        5.100270e+04        2.854067e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.250895e-05        0.000000e+00       -2.851756e-10       -1.104768e-09        0.000000e+00
               18186        5.200055e+04        2.907163e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.358891e-05        0.000000e+00       -4.440891e-10       -1.056297e-09        0.000000e+00
               18528        5.300064e+04        2.967197e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.461213e-05        0.000000e+00       -6.033593e-10       -9.865096e-10        0.000000e+00
               18862        5.400001e+04        3.007260e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.555451e-05        0.000000e+00       -6.720751e-10       -8.977417e-10        0.000000e+00
               19196        5.500133e+04        3.001489e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.641038e-05        0.000000e+00       -5.829275e-10       -8.139720e-10        0.000000e+00
               19528        5.600091e+04        3.027751e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.718706e-05        0.000000e+00       -4.939330e-10       -7.422139e-10        0.000000e+00
               19861        5.700288e+04        2.992881e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.789955e-05        0.000000e+00       -4.047309e-10       -6.821876e-10        0.000000e+00
               20194        5.800199e+04        2.948699e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.855607e-05        0.000000e+00       -3.157837e-10       -6.341948e-10        0.000000e+00
               20537        5.900262e+04        2.905591e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.917149e-05        0.000000e+00       -2.267013e-10       -5.980016e-10        0.000000e+00
               20879        6.000070e+04        2.930528e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -4.975523e-05        0.000000e+00       -1.378396e-10       -5.737349e-10        0.000000e+00
               21219        6.100159e+04        2.953979e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.032224e-05        0.000000e+00       -4.872868e-11       -5.612720e-10        0.000000e+00
               21558        6.200171e+04        2.951478e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.088230e-05        0.000000e+00        4.031209e-11       -5.606935e-10        0.000000e+00
               21896        6.300208e+04        2.962803e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.144788e-05        0.000000e+00        1.293758e-10       -5.719893e-10        0.000000e+00
               22234        6.400113e+04        2.946286e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.202992e-05        0.000000e+00        2.183197e-10       -5.951220e-10        0.000000e+00
               22573        6.500232e+04        2.949283e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.264237e-05        0.000000e+00        3.074562e-10       -6.301874e-10        0.000000e+00
               22911        6.600223e+04        2.961283e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.329503e-05        0.000000e+00        3.964795e-10       -6.770811e-10        0.000000e+00
               23248        6.700081e+04        2.966822e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.399955e-05        0.000000e+00        4.853836e-10       -7.357534e-10        0.000000e+00
               23584        6.800079e+04        2.968341e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.476971e-05        0.000000e+00        5.744119e-10       -8.063659e-10        0.000000e+00
               23916        6.900099e+04        3.030901e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.561670e-05        0.000000e+00        6.634659e-10       -8.888702e-10        0.000000e+00
               24249        7.000162e+04        2.955689e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.655160e-05        0.000000e+00        6.197429e-10       -9.785690e-10        0.000000e+00
               24587        7.100217e+04        2.932425e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.756860e-05        0.000000e+00        4.604122e-10       -1.050627e-09        0.000000e+00
               24928        7.200109e+04        2.924196e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.864527e-05        0.000000e+00        3.013382e-10       -1.101370e-09        0.000000e+00
               25268        7.300168e+04        2.966112e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -5.976395e-05        0.000000e+00        1.419911e-10       -1.130967e-09        0.000000e+00
               25603        7.400231e+04        3.002900e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.090164e-05        0.000000e+00       -1.736258e-11       -1.139310e-09        0.000000e+00
               25935        7.500261e+04        2.979843e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.203656e-05        0.000000e+00       -1.766538e-10       -1.126408e-09        0.000000e+00
               26272        7.600215e+04        3.002957e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.314714e-05        0.000000e+00       -3.358311e-10       -1.092299e-09        0.000000e+00
               26604        7.700286e+04        3.019626e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.421421e-05        0.000000e+00       -4.951941e-10       -1.036906e-09        0.000000e+00
               26934        7.800160e+04        2.999379e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.521324e-05        0.000000e+00       -6.542368e-10       -9.604308e-10        0.000000e+00
               27267        7.900225e+04        3.021995e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.612869e-05        0.000000e+00       -6.455511e-10       -8.701179e-10        0.000000e+00
               27597        8.000276e+04        3.032535e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.695805e-05        0.000000e+00       -5.564742e-10       -7.899471e-10        0.000000e+00
               27931        8.100279e+04        2.921367e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.771272e-05        0.000000e+00       -4.674512e-10       -7.216938e-10        0.000000e+00
               28273        8.200132e+04        2.939327e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.840417e-05        0.000000e+00       -3.785508e-10       -6.653756e-10        0.000000e+00
               28610        8.300205e+04        2.997742e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.904672e-05        0.000000e+00       -2.894501e-10       -6.208028e-10        0.000000e+00
               28940        8.400170e+04        3.047135e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -6.964997e-05        0.000000e+00       -2.004468e-10       -5.881448e-10        0.000000e+00
               29267        8.500061e+04        3.058351e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.022608e-05        0.000000e+00       -1.115134e-10       -5.673582e-10        0.000000e+00
               29596        8.600247e+04        3.007184e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.078897e-05        0.000000e+00       -2.232224e-11       -5.584043e-10        0.000000e+00
               29934        8.700050e+04        2.947263e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.134672e-05        0.000000e+00        6.652729e-11       -5.613270e-10        0.000000e+00
               30269        8.800187e+04        3.016653e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.191530e-05        0.000000e+00        1.556854e-10       -5.761402e-10        0.000000e+00
               30600        8.900289e+04        3.020226e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.250445e-05        0.000000e+00        2.448069e-10       -6.028410e-10        0.000000e+00
               30928        9.000102e+04        3.056049e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.312445e-05        0.000000e+00        3.336738e-10       -6.413060e-10        0.000000e+00
               31254        9.100060e+04        3.068493e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.378976e-05        0.000000e+00        4.226671e-10       -6.916744e-10        0.000000e+00
               31580        9.200111e+04        3.065951e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.451205e-05        0.000000e+00        5.117428e-10       -7.539632e-10        0.000000e+00
               31909        9.300200e+04        3.025926e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.530291e-05        0.000000e+00        6.008488e-10       -8.281586e-10        0.000000e+00
               32241        9.400089e+04        3.009950e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.617218e-05        0.000000e+00        6.897781e-10       -9.140590e-10        0.000000e+00
               32571        9.500269e+04        3.054724e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.713321e-05        0.000000e+00        5.766937e-10       -1.001166e-09        0.000000e+00
               32897        9.600134e+04        3.063157e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.816795e-05        0.000000e+00        4.176610e-10       -1.067380e-09        0.000000e+00
               33224        9.700106e+04        3.054213e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -7.925940e-05        0.000000e+00        2.584588e-10       -1.112460e-09        0.000000e+00
               33551        9.800097e+04        3.060331e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.038551e-05        0.000000e+00        9.922465e-11       -1.136329e-09        0.000000e+00
               33877        9.900134e+04        3.074040e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.152536e-05        0.000000e+00       -6.008219e-11       -1.138971e-09        0.000000e+00
               34202        1.000006e+05        3.071753e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.265596e-05        0.000000e+00       -2.192130e-10       -1.120404e-09        0.000000e+00
               34528        1.010008e+05        3.063144e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.375835e-05        0.000000e+00       -3.784857e-10       -1.080595e-09        0.000000e+00
               34854        1.020017e+05        3.073812e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.481105e-05        0.000000e+00       -5.378818e-10       -1.019498e-09        0.000000e+00
               35180        1.030006e+05        3.041062e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.578997e-05        0.000000e+00       -6.969436e-10       -9.373297e-10        0.000000e+00
               35522        1.040022e+05        2.880719e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.668287e-05        0.000000e+00       -6.243691e-10       -8.480958e-10        0.000000e+00
               35867        1.050003e+05        2.919082e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.748983e-05        0.000000e+00       -5.354989e-10       -7.709165e-10        0.000000e+00
               36208        1.060020e+05        2.947428e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.822814e-05        0.000000e+00       -4.463158e-10       -7.053520e-10        0.000000e+00
               36547        1.070023e+05        2.964150e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.890581e-05        0.000000e+00       -3.572622e-10       -6.517648e-10        0.000000e+00
               36881        1.080013e+05        3.023534e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -8.953512e-05        0.000000e+00       -2.683128e-10       -6.100925e-10        0.000000e+00
               37210        1.090016e+05        3.053951e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.012941e-05        0.000000e+00       -1.792578e-10       -5.802372e-10        0.000000e+00
               37538        1.100004e+05        3.043345e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.069897e-05        0.000000e+00       -9.033543e-11       -5.622734e-10        0.000000e+00
               37866        1.110030e+05        3.061874e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.125867e-05        0.000000e+00       -1.067090e-12       -5.561473e-10        0.000000e+00
               38192        1.120000e+05        3.048133e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.181504e-05        0.000000e+00        8.769662e-11       -5.618855e-10        0.000000e+00
               38520        1.130007e+05        3.056132e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.238514e-05        0.000000e+00        1.767843e-10       -5.795055e-10        0.000000e+00
               38846        1.140008e+05        3.075543e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.297854e-05        0.000000e+00        2.658294e-10       -6.089909e-10        0.000000e+00
               39173        1.150014e+05        3.041783e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.360765e-05        0.000000e+00        3.549091e-10       -6.503657e-10        0.000000e+00
               39502        1.160027e+05        3.048452e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.428463e-05        0.000000e+00        4.440550e-10       -7.036650e-10        0.000000e+00
               39830        1.170008e+05        3.043280e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.501851e-05        0.000000e+00        5.329173e-10       -7.686360e-10        0.000000e+00
               40157        1.180015e+05        3.072933e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.582538e-05        0.000000e+00        6.220136e-10       -8.456471e-10        0.000000e+00
               40483        1.190010e+05        3.062190e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.671409e-05        0.000000e+00        7.033937e-10       -9.344079e-10        0.000000e+00
               40809        1.200002e+05        3.072025e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.769120e-05        0.000000e+00        5.442691e-10       -1.017529e-09        0.000000e+00
               41134        1.210005e+05        3.085326e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.874191e-05        0.000000e+00        3.849726e-10       -1.079511e-09        0.000000e+00
               41460        1.220017e+05        3.056479e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -9.984485e-05        0.000000e+00        2.255504e-10       -1.120278e-09        0.000000e+00
               41788        1.230003e+05        3.039881e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.009751e-04        0.000000e+00        6.652236e-11       -1.139749e-09        0.000000e+00
               42118        1.240002e+05        3.027390e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.021157e-04        0.000000e+00       -9.271235e-11       -1.138036e-09        0.000000e+00
               42448        1.250012e+05        3.038297e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.032451e-04        0.000000e+00       -2.521162e-10       -1.115064e-09        0.000000e+00
               42776        1.260018e+05        3.060501e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.043404e-04        0.000000e+00       -4.114678e-10       -1.070842e-09        0.000000e+00
               43102        1.270000e+05        3.062816e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.053784e-04        0.000000e+00       -5.704275e-10       -1.005552e-09        0.000000e+00
               43429        1.280030e+05        3.064007e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.063451e-04        0.000000e+00       -6.974300e-10       -9.189263e-10        0.000000e+00
               43759        1.290015e+05        2.991390e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.072180e-04        0.000000e+00       -6.085436e-10       -8.320104e-10        0.000000e+00
               44092        1.300001e+05        3.001517e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.080103e-04        0.000000e+00       -5.196360e-10       -7.569069e-10        0.000000e+00
               44424        1.310009e+05        3.021448e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.087350e-04        0.000000e+00       -4.305334e-10       -6.935121e-10        0.000000e+00
               44754        1.320026e+05        3.044619e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.094028e-04        0.000000e+00       -3.413503e-10       -6.419623e-10        0.000000e+00
               45081        1.330012e+05        3.058846e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.100231e-04        0.000000e+00       -2.524459e-10       -6.024257e-10        0.000000e+00
               45407        1.340005e+05        3.070023e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.106102e-04        0.000000e+00       -1.634727e-10       -5.747058e-10        0.000000e+00
               45733        1.350024e+05        3.068638e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.111770e-04        0.000000e+00       -7.427893e-11       -5.588131e-10        0.000000e+00
               46059        1.360002e+05        3.056458e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.117316e-04        0.000000e+00        1.455401e-11       -5.548233e-10        0.000000e+00
               46386        1.370003e+05        3.059912e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.122895e-04        0.000000e+00        1.035954e-10       -5.626804e-10        0.000000e+00
               46712        1.380007e+05        3.071070e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.128613e-04        0.000000e+00        1.926614e-10       -5.824146e-10        0.000000e+00
               47038        1.390030e+05        3.081179e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.134600e-04        0.000000e+00        2.819015e-10       -6.140988e-10        0.000000e+00
               47362        1.400026e+05        3.090503e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.140946e-04        0.000000e+00        3.708933e-10       -6.575683e-10        0.000000e+00
               47686        1.410030e+05        3.080383e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.147793e-04        0.000000e+00        4.599620e-10       -7.129475e-10        0.000000e+00
               48010        1.420006e+05        3.078493e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.155230e-04        0.000000e+00        5.487715e-10       -7.799911e-10        0.000000e+00
               48335        1.430010e+05        3.069358e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.163420e-04        0.000000e+00        6.378374e-10       -8.590880e-10        0.000000e+00
               48662        1.440002e+05        3.043625e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.172449e-04        0.000000e+00        6.791239e-10       -9.493420e-10        0.000000e+00
               48991        1.450012e+05        3.051346e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.182372e-04        0.000000e+00        5.197109e-10       -1.029356e-09        0.000000e+00
               49317        1.460010e+05        3.081075e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.192975e-04        0.000000e+00        3.604978e-10       -1.088038e-09        0.000000e+00
               49642        1.470026e+05        3.081537e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.204080e-04        0.000000e+00        2.009841e-10       -1.125554e-09        0.000000e+00
               49966        1.480007e+05        3.078103e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.215413e-04        0.000000e+00        4.203806e-11       -1.141753e-09        0.000000e+00
               50292        1.490011e+05        3.059439e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.226828e-04        0.000000e+00       -1.172687e-10       -1.136770e-09        0.000000e+00
               50619        1.500005e+05        3.057415e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.238075e-04        0.000000e+00       -2.764201e-10       -1.110580e-09        0.000000e+00
               50946        1.510024e+05        3.060545e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.248980e-04        0.000000e+00       -4.359623e-10       -1.063047e-09        0.000000e+00
               51274        1.520000e+05        3.036584e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.259260e-04        0.000000e+00       -5.948293e-10       -9.945447e-10        0.000000e+00
               51603        1.530011e+05        3.049936e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.268783e-04        0.000000e+00       -6.869166e-10       -9.057738e-10        0.000000e+00
               51930        1.540014e+05        3.063366e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.277405e-04        0.000000e+00       -5.978532e-10       -8.200983e-10        0.000000e+00
               52258        1.550027e+05        3.041845e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.285235e-04        0.000000e+00       -5.087112e-10       -7.462390e-10        0.000000e+00
               52586        1.560029e+05        3.058585e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.292379e-04        0.000000e+00       -4.196597e-10       -6.843334e-10        0.000000e+00
               52913        1.570030e+05        3.055208e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.298962e-04        0.000000e+00       -3.306200e-10       -6.343064e-10        0.000000e+00
               53239        1.580009e+05        3.066021e+00        2.852110e+33        2.790900e+30       -3.500590e+11       -1.305091e-04        0.000000e+00       -2.417848e-10       -5.962230e-10        0.000000e+00
